9/4/2016 9:29,0-2572666,UNLIMITED-TRACK,34.01628,-121.72156
9/4/2016 9:25,0-2571709,UNLIMITED-TRACK,35.29852,-122.17213
9/4/2016 9:19,0-2571609,UNLIMITED-TRACK,35.29849,-122.17239
9/4/2016 8:59,0-2572666,UNLIMITED-TRACK,34.02015,-121.72142
9/4/2016 8:55,0-2571709,UNLIMITED-TRACK,35.29843,-122.17393
9/4/2016 8:49,0-2571609,UNLIMITED-TRACK,35.29839,-122.17426
9/4/2016 8:28,0-2572666,UNLIMITED-TRACK,34.02438,-121.72169
9/4/2016 8:24,0-2571709,UNLIMITED-TRACK,35.29831,-122.1761
9/4/2016 8:19,0-2571609,UNLIMITED-TRACK,35.29833,-122.17648
9/4/2016 7:58,0-2572666,UNLIMITED-TRACK,34.02824,-121.72212
9/4/2016 7:52,0-2571709,UNLIMITED-TRACK,35.2984,-122.17857
9/4/2016 7:51,0-2571609,UNLIMITED-TRACK,35.29842,-122.17863
9/4/2016 7:28,0-2572666,UNLIMITED-TRACK,34.03226,-121.72345
9/4/2016 7:24,0-2571709,UNLIMITED-TRACK,35.29836,-122.18065
9/4/2016 7:19,0-2571609,UNLIMITED-TRACK,35.2983,-122.18097
9/4/2016 7:00,0-2572666,UNLIMITED-TRACK,34.03633,-121.72452
9/4/2016 6:54,0-2571709,UNLIMITED-TRACK,35.29857,-122.18314
9/4/2016 6:51,0-2571609,UNLIMITED-TRACK,35.2986,-122.18327
9/4/2016 6:29,0-2572666,UNLIMITED-TRACK,34.04046,-121.72615
9/4/2016 6:22,0-2571709,UNLIMITED-TRACK,35.29868,-122.1862
9/4/2016 6:21,0-2571609,UNLIMITED-TRACK,35.29865,-122.18628
9/4/2016 5:59,0-2572666,UNLIMITED-TRACK,34.04398,-121.72806
9/4/2016 5:52,0-2571709,UNLIMITED-TRACK,35.29847,-122.1886
9/4/2016 5:51,0-2571609,UNLIMITED-TRACK,35.29831,-122.18909
9/4/2016 5:31,0-2572666,UNLIMITED-TRACK,34.0469,-121.7292
9/4/2016 5:23,0-2571709,UNLIMITED-TRACK,35.29759,-122.19136
9/4/2016 5:21,0-2571609,UNLIMITED-TRACK,35.29758,-122.19149
9/4/2016 4:59,0-2572666,UNLIMITED-TRACK,34.04983,-121.72978
9/4/2016 4:55,0-2571709,UNLIMITED-TRACK,35.29718,-122.1936
9/4/2016 4:52,0-2571609,UNLIMITED-TRACK,35.29713,-122.19391
9/4/2016 4:31,0-2572666,UNLIMITED-TRACK,34.05239,-121.73026
9/4/2016 4:25,0-2571709,UNLIMITED-TRACK,35.29642,-122.19606
9/4/2016 4:20,0-2571609,UNLIMITED-TRACK,35.29626,-122.19635
9/4/2016 4:00,0-2572666,UNLIMITED-TRACK,34.0551,-121.73106
9/4/2016 3:55,0-2571709,UNLIMITED-TRACK,35.30157,-122.19881
9/4/2016 3:52,0-2571609,UNLIMITED-TRACK,35.29509,-122.19835
9/4/2016 3:30,0-2572666,UNLIMITED-TRACK,34.05716,-121.73157
