9/28/2016 01:03,0-2571969,UNLIMITED-TRACK,33.7621,-120.78521,,
9/28/2016 01:03,0-2571714,UNLIMITED-TRACK,34.23981,-120.9929,,
9/28/2016 01:00,0-2571819,UNLIMITED-TRACK,33.83649,-121.11708,,
9/28/2016 00:52,0-2574334,UNLIMITED-TRACK,34.02079,-120.87122,,
9/28/2016 00:49,0-2573529,UNLIMITED-TRACK,33.76215,-120.7841,,
9/28/2016 00:46,0-2572498,UNLIMITED-TRACK,33.9863,-120.86313,,
9/28/2016 00:41,0-2574327,UNLIMITED-TRACK,34.02088,-120.87164,,
9/28/2016 00:37,0-2573891,UNLIMITED-TRACK,33.8364,-121.11345,,
9/28/2016 00:32,0-2571714,UNLIMITED-TRACK,34.24006,-120.99545,,
9/28/2016 00:32,0-2571969,UNLIMITED-TRACK,33.76215,-120.78238,,
9/28/2016 00:31,0-2571819,UNLIMITED-TRACK,33.83642,-121.11249,,
9/28/2016 00:21,0-2574334,UNLIMITED-TRACK,34.02132,-120.87238,,
9/28/2016 00:19,0-2573529,UNLIMITED-TRACK,33.76206,-120.78104,,
9/28/2016 00:19,0-2573760,UNLIMITED-TRACK,33.98811,-120.86288,,
9/28/2016 00:16,0-2572498,UNLIMITED-TRACK,33.9883,-120.86287,,
9/28/2016 00:10,0-2574327,UNLIMITED-TRACK,34.02151,-120.87285,,
9/28/2016 00:08,0-2573891,UNLIMITED-TRACK,33.83654,-121.10875,,
9/28/2016 00:04,0-2571969,UNLIMITED-TRACK,33.76206,-120.77898,,
9/28/2016 00:03,0-2571714,UNLIMITED-TRACK,34.24019,-120.99756,,
9/28/2016 00:00,0-2571819,UNLIMITED-TRACK,33.83661,-121.10767,,
9/27/2016 23:52,0-2574334,UNLIMITED-TRACK,34.02198,-120.8739,,
9/27/2016 23:51,0-2573760,UNLIMITED-TRACK,33.98976,-120.86267,,
9/27/2016 23:49,0-2573529,UNLIMITED-TRACK,33.76193,-120.77701,,
9/27/2016 23:46,0-2572498,UNLIMITED-TRACK,33.99001,-120.86261,,
9/27/2016 23:41,0-2574327,UNLIMITED-TRACK,34.02207,-120.87445,,
9/27/2016 23:37,0-2573891,UNLIMITED-TRACK,33.83697,-121.10371,,
9/27/2016 23:33,0-2571714,UNLIMITED-TRACK,34.23993,-120.99979,,
9/27/2016 23:32,0-2572044,UNLIMITED-TRACK,34.23994,-120.99986,,
9/27/2016 23:31,0-2571819,UNLIMITED-TRACK,33.837,-121.10275,,
9/27/2016 23:31,0-2571969,UNLIMITED-TRACK,33.76155,-120.77408,,
9/27/2016 23:21,0-2574334,UNLIMITED-TRACK,34.02237,-120.87569,,
9/27/2016 23:19,0-2573529,UNLIMITED-TRACK,33.76123,-120.77254,,
9/27/2016 23:19,0-2573760,UNLIMITED-TRACK,33.99128,-120.8622,,
9/27/2016 23:16,0-2572498,UNLIMITED-TRACK,33.99142,-120.86217,,
9/27/2016 23:11,0-2574327,UNLIMITED-TRACK,34.02247,-120.87622,,
9/27/2016 23:07,0-2573891,UNLIMITED-TRACK,33.83723,-121.09885,,
9/27/2016 23:05,0-2572044,UNLIMITED-TRACK,34.23942,-121.00171,,
9/27/2016 23:03,0-2571714,UNLIMITED-TRACK,34.23938,-121.00182,,
9/27/2016 23:01,0-2571969,UNLIMITED-TRACK,33.76063,-120.76996,,
9/27/2016 23:01,0-2571819,UNLIMITED-TRACK,33.83729,-121.09775,,
9/27/2016 22:52,0-2574334,UNLIMITED-TRACK,34.02277,-120.87688,,
9/27/2016 22:50,0-2573529,UNLIMITED-TRACK,33.76027,-120.76848,,
9/27/2016 22:49,0-2573760,UNLIMITED-TRACK,33.99265,-120.86203,,
9/27/2016 22:46,0-2572498,UNLIMITED-TRACK,33.99276,-120.86201,,
9/27/2016 22:42,0-2574327,UNLIMITED-TRACK,34.02309,-120.87697,,
9/27/2016 22:36,0-2573891,UNLIMITED-TRACK,33.83735,-121.09357,,
9/27/2016 22:36,0-2572044,UNLIMITED-TRACK,34.23893,-121.00336,,
9/27/2016 22:34,0-2571969,UNLIMITED-TRACK,33.75944,-120.76627,,
9/27/2016 22:33,0-2571714,UNLIMITED-TRACK,34.23892,-121.00351,,
9/27/2016 22:31,0-2571819,UNLIMITED-TRACK,33.83741,-121.09268,,
9/27/2016 22:22,0-2573760,UNLIMITED-TRACK,33.99411,-120.86165,,
9/27/2016 22:21,0-2573529,UNLIMITED-TRACK,33.75872,-120.76424,,
9/27/2016 22:21,0-2574334,UNLIMITED-TRACK,34.0234,-120.87724,,
9/27/2016 22:16,0-2572498,UNLIMITED-TRACK,33.99445,-120.86154,,
9/27/2016 22:11,0-2574327,UNLIMITED-TRACK,34.02364,-120.8774,,
9/27/2016 22:06,0-2573891,UNLIMITED-TRACK,33.83746,-121.08899,,
9/27/2016 22:04,0-2571714,UNLIMITED-TRACK,34.23857,-121.00525,,
9/27/2016 22:01,0-2571969,UNLIMITED-TRACK,33.75771,-120.76112,,
9/27/2016 22:01,0-2571819,UNLIMITED-TRACK,33.83742,-121.08809,,
9/27/2016 21:51,0-2574334,UNLIMITED-TRACK,34.02396,-120.87758,,
9/27/2016 21:51,0-2573529,UNLIMITED-TRACK,33.7572,-120.75929,,
9/27/2016 21:49,0-2573760,UNLIMITED-TRACK,33.99598,-120.86072,,
9/27/2016 21:46,0-2572498,UNLIMITED-TRACK,33.9961,-120.8607,,
9/27/2016 21:43,0-2574327,UNLIMITED-TRACK,34.02431,-120.87776,,
9/27/2016 21:36,0-2573891,UNLIMITED-TRACK,33.8377,-121.0843,,
9/27/2016 21:33,0-2571714,UNLIMITED-TRACK,34.23823,-121.0076,,
9/27/2016 21:32,0-2572044,UNLIMITED-TRACK,34.23819,-121.00769,,
9/27/2016 21:32,0-2571969,UNLIMITED-TRACK,33.7564,-120.7558,,
9/27/2016 21:32,0-2571819,UNLIMITED-TRACK,33.83792,-121.08302,,
9/27/2016 21:21,0-2574334,UNLIMITED-TRACK,34.02504,-120.87793,,
9/27/2016 21:20,0-2573529,UNLIMITED-TRACK,33.75601,-120.75371,,
9/27/2016 21:19,0-2573760,UNLIMITED-TRACK,33.99758,-120.85995,,
9/27/2016 21:17,0-2572498,UNLIMITED-TRACK,33.99767,-120.85989,,
9/27/2016 21:11,0-2574327,UNLIMITED-TRACK,34.02543,-120.87793,,
9/27/2016 21:07,0-2573891,UNLIMITED-TRACK,33.8388,-121.07864,,
9/27/2016 21:04,0-2572044,UNLIMITED-TRACK,34.23793,-121.00998,,
9/27/2016 21:04,0-2571714,UNLIMITED-TRACK,34.23792,-121.01003,,
9/27/2016 21:04,0-2571969,UNLIMITED-TRACK,33.75542,-120.75082,,
9/27/2016 21:01,0-2571819,UNLIMITED-TRACK,33.839,-121.07759,,
9/27/2016 20:53,0-2574334,UNLIMITED-TRACK,34.02608,-120.87804,,
9/27/2016 20:51,0-2573529,UNLIMITED-TRACK,33.75508,-120.74869,,
9/27/2016 20:49,0-2573760,UNLIMITED-TRACK,33.999,-120.85926,,
9/27/2016 20:47,0-2572498,UNLIMITED-TRACK,33.99926,-120.8591,,
9/27/2016 20:41,0-2574327,UNLIMITED-TRACK,34.02643,-120.87817,,
9/27/2016 20:37,0-2573891,UNLIMITED-TRACK,33.83987,-121.07336,,
